Date,Open,High,Low,Close,Volume
12-07-2020 12:00,9246.48,9273.89,9245,9267.66,43.72
12-07-2020 13:00,9266.78,9347.76,9185.36,9218.22,593.61
12-07-2020 14:00,9211.28,9231.59,9200.34,9220.06,75.28
12-07-2020 15:00,9217.85,9229.47,9208,9213.32,55.4
12-07-2020 16:00,9215.17,9228.12,9208.41,9212.87,19.82
12-07-2020 17:00,9215.18,9223.14,9205.16,9214.88,20.06
12-07-2020 18:00,9214.89,9225.5,9209.37,9221.61,104.98
12-07-2020 19:00,9217,9236.44,9153.48,9221.81,129.89
12-07-2020 20:00,9219.65,9234.26,9213.92,9232.36,14.11
12-07-2020 21:00,9232.36,9279.85,9219.41,9270.25,114.35
12-07-2020 22:00,9269.03,9339.4,9269.03,9295.51,151.37
12-07-2020 23:00,9296.1,9306.17,9273.7,9306.17,41.97
13-07-2020 00:00,9304.94,9323,9264.35,9276.63,66.22
13-07-2020 01:00,9276.52,9305.09,9273.06,9282.9,114.14
13-07-2020 02:00,9282.99,9290.94,9270.51,9279.17,30.46
13-07-2020 03:00,9281.98,9288.37,9268.04,9269.41,35.43
13-07-2020 04:00,9274.05,9281.98,9262.46,9268.41,48.99
13-07-2020 05:00,9271.98,9284.61,9268.04,9279.67,54.66
13-07-2020 06:00,9280.69,9293.54,9243.76,9261.9,169.45
13-07-2020 07:00,9261.85,9277.55,9257.46,9265.04,211.62
13-07-2020 08:00,9265.21,9288.82,9265.21,9278.5,118.48
13-07-2020 09:00,9282.41,9290,9272.1,9283.03,87.49
13-07-2020 10:00,9282.92,9309.79,9265.22,9282.67,84.29
13-07-2020 11:00,9284.13,9316.11,9284.13,9307.03,108.94
13-07-2020 12:00,9302.38,9351.17,9276.19,9316.63,280.81
13-07-2020 13:00,9318.7,9331,9288.22,9315.93,191.76
13-07-2020 14:00,9322.04,9332.9,9300.11,9302.37,317.15
13-07-2020 15:00,9300,9318.18,9281.68,9291.69,345.21
13-07-2020 16:00,9292.64,9305.49,9287.44,9304.87,167.13
13-07-2020 17:00,9308.06,9325.32,9302.86,9315,238.56
13-07-2020 18:00,9315,9315,9266.1,9285.4,200.82
13-07-2020 19:00,9287.98,9290.56,9190.49,9231.92,485.31
13-07-2020 20:00,9227.09,9262,9211.27,9245.12,234.79
13-07-2020 21:00,9245.4,9266.15,9231.36,9249.14,81.64
13-07-2020 22:00,9247.37,9247.37,9210.61,9238.4,153.32
13-07-2020 23:00,9232.81,9247.37,9219.72,9233.1,48.51
